"pair","source","target","excess_pool","excess_B","power_A","power_B","power_strictB","depth_B"
"Exocrine epithelial -> Endothelial","Exocrine epithelial","Endothelial",46048,14758,0.692608700274452,0.86238892246139,0.868555638234449,0.444052863436123
"Exocrine epithelial -> Fibroblast / CAF","Exocrine epithelial","Fibroblast / CAF",38961,9518,0.207079013254166,0.871141265475799,0.915869551579599,0.836779505946935
"Exocrine epithelial -> Immune","Exocrine epithelial","Immune",46804,17470,0.988267803354544,0.379831878661339,0.294688337024284,0.482439926062847
"Exocrine epithelial -> Mural / pericyte","Exocrine epithelial","Mural / pericyte",650,169,0.842313596750195,0.49446419761729,0.431469566776156,0.478378378378378
"Fibroblast / CAF -> Ductal/tumor epithelial","Fibroblast / CAF","Ductal/tumor epithelial",24080,12254,0.720273472210605,0.640200584940029,0.929946365890379,0.518431063885609
"Fibroblast / CAF -> Endocrine","Fibroblast / CAF","Endocrine",1548,622,0.0281017495286214,0.0233286263453621,0.0225553802533648,0.0219560878243513
"Fibroblast / CAF -> Endothelial","Fibroblast / CAF","Endothelial",15510,6557,0.549359134162571,0.584995438574261,NA,0.54595928439235
"Fibroblast / CAF -> Exocrine epithelial","Fibroblast / CAF","Exocrine epithelial",12337,6644,0.73586092893107,0.527804783212199,0.593324578183184,0.387339530765826
"Fibroblast / CAF -> Immune","Fibroblast / CAF","Immune",38636,15369,0.436635710250603,0.5257138857186,NA,0.650574712643678
"Fibroblast / CAF -> Mural / pericyte","Fibroblast / CAF","Mural / pericyte",2446,1393,0.0250645649383444,0.0302065528879247,NA,0.106007067137809
"Immune -> Ductal/tumor epithelial","Immune","Ductal/tumor epithelial",5909,2230,0.334257161344847,0.370612043604215,0.375665820634632,0.217623079335215
"Immune -> Endocrine","Immune","Endocrine",305,126,0.0834200350686626,0.0960394174758951,0.0960394174758951,0.0662650602409639
"Immune -> Endothelial","Immune","Endothelial",3000,1361,0.478238391741173,0.388087172642724,0.500023667450734,0.537764350453172
"Immune -> Exocrine epithelial","Immune","Exocrine epithelial",7844,4199,0.372435001442358,0.307509265441028,0.312762155941753,0.198730575618297
"Immune -> Fibroblast / CAF","Immune","Fibroblast / CAF",32837,15908,0.0246676531929984,0.039240761757187,NA,0.0830388692579506
"Immune -> Mural / pericyte","Immune","Mural / pericyte",1130,536,0.128336631722126,0.166561263736776,0.164454711398273,0.142857142857143
"Mural / pericyte -> Ductal/tumor epithelial","Mural / pericyte","Ductal/tumor epithelial",997,337,0.556675065220617,0.648899016696777,0.73954942514157,0.470542376656643
"Mural / pericyte -> Endothelial","Mural / pericyte","Endothelial",5012,1031,0.456750418767309,0.612020077515433,0.898942296577744,0.555050263283868
"Mural / pericyte -> Exocrine epithelial","Mural / pericyte","Exocrine epithelial",423,266,0.597022344058089,0.38545761092756,0.377842703306305,0.533689043305621
"Mural / pericyte -> Fibroblast / CAF","Mural / pericyte","Fibroblast / CAF",2270,943,0.155311181505107,0.652049770252817,NA,0.361143523920654
"Mural / pericyte -> Immune","Mural / pericyte","Immune",2662,1436,0.377959549597542,0.46499474987035,NA,0.506065857885615
