cls,gene,n,removal_prob
ambient,CA4,1,0.894928913887795
ambient,AQP3,1,0.8876385058474544
outplane,MDM2,1,0.554640787908617
outplane,ANPEP,1,0.9995804278245541
outplane,KRT7,2,0.9890393206272458
outplane,SPI1,1,0.7026941310118759
inplane,C15orf48,1,0.9935660923305253
inplane,KCNMA1,1,0.5097533508616454
inplane,AMY2A,1,0.99997949079409
inplane,GZMA,1,0.9192276656825591
induction,AMY2A,25,0.9999811312736542
induction,GATM,27,0.9999624047558683
induction,AQP8,28,0.2502176710602786
induction,AMY2A,30,0.9999825176239961
induction,GATM,32,0.9999651227174539
induction,AQP8,18,0.404658876370134
ambient,UMOD,1,0.8727243289154492
ambient,AMY2A,1,0.9999812425296724
ambient,DPEP1,1,0.975357046247441
ambient,KLK11,1,0.9967849804508823
outplane,ASPN,1,0.1195088491869386
outplane,CFB,1,0.703345236831818
outplane,AMY2A,2,0.9999785600482433
outplane,SRPX,1,0.33686298136239057
outplane,PLA2G7,1,0.9904189934186973
outplane,IGSF6,1,0.6078596657321471
outplane,AMY2A,2,0.9999813121301692
outplane,PROX1,1,0.8939249126721642
outplane,ANPEP,1,0.9997433617250376
outplane,AMY2A,1,0.9999825668607065
outplane,GATM,2,0.9999652159863951
inplane,TFPI,1,0.0
inplane,AMY2A,2,0.9999828442480159
inplane,GATM,1,0.9999657608540307
inplane,AQP8,1,0.6467735604938997
induction,AMY2A,32,0.9999784908763248
induction,GATM,27,0.999956643669677
induction,AQP8,21,0.3068320503260461
outplane,UMOD,1,0.8153652094605708
outplane,HLA-DQB2,1,0.18508696933850166
outplane,C1orf162,1,0.45163799894436385
outplane,CLIC6,1,0.7094310569563964
outplane,CXCL2,1,0.37279377380293843
outplane,GATM,1,0.999930763122917
ambient,GATM,1,0.9999647897944548
ambient,AQP3,1,0.9157098068779438
ambient,DPEP1,1,0.984597334110834
ambient,CA4,1,0.9109244666804024
induction,AMY2A,25,0.9999832452445995
induction,GATM,36,0.9999665731913747
induction,AQP8,19,0.32571833333178113
induction,AMY2A,22,0.9999743298582577
induction,GATM,27,0.9999490766896459
induction,AQP8,31,0.2504884529215363
ambient,HAMP,1,0.8707845367861315
ambient,PROX1,1,0.8160529801458529
inplane,PDGFRB,1,0.00828982935354805
inplane,TCF4,1,0.0
inplane,AMY2A,2,0.9999709455806721
inplane,GATM,1,0.9999423595281579
outplane,SMYD2,1,0.6190844190977587
outplane,ALDH1A3,1,0.6061646285245657
outplane,CFTR,1,0.9997455786703888
outplane,PROX1,1,0.7865565002427332
ambient,FKBP11,1,0.733423143874905
ambient,CFTR,1,0.9996770048382237
inplane,FBN1,1,0.006248540968256333
inplane,MYC,1,0.6536985226036156
inplane,AMY2A,2,0.9999787526157012
inplane,CD14,1,0.46625213815004307
inplane,CD4,2,0.14630979915732323
inplane,CFTR,1,0.9998833940472605
inplane,FXYD2,1,0.9674219697978979
induction,AMY2A,33,0.9999784718361038
induction,GATM,21,0.9999572066020991
induction,AQP8,26,0.26186973347136044
inplane,AMY2A,3,0.999975326830178
inplane,GATM,1,0.9999509164532612
ambient,CPA3,1,0.8132715329761981
ambient,PROX1,1,0.8767080042786626
induction,AMY2A,33,0.9999818015904381
induction,GATM,21,0.9999637163622134
induction,AQP8,26,0.29293706792340846
outplane,CTSK,1,1.3373857576937098e-11
outplane,CFB,1,0.8402358939040266
outplane,MDM2,1,0.5983242837299515
outplane,CFTR,2,0.9998911505716893
outplane,FXYD2,1,0.9770037677379391
ambient,FKBP11,1,0.9493520064936054
ambient,CPA3,1,0.8624543129888365
outplane,CCR7,1,0.22940831853134436
outplane,CFTR,1,0.9998930921779253
outplane,AMY2A,1,0.999982521657931
outplane,HAMP,1,0.9492340819369653
inplane,CA4,1,0.8818659230034734
inplane,AMY2A,2,0.9999817016789836
inplane,FXYD2,1,0.9674768600319185
induction,AMY2A,28,0.9999761151669849
induction,GATM,23,0.9999512476922134
induction,AQP8,29,0.26733165364694156
ambient,HAMP,1,0.8723717458524981
ambient,PEBP4,1,0.7081262446667617
induction,AMY2A,32,0.9999799329463002
induction,GATM,26,0.9999600567067587
induction,AQP8,22,0.31491982163294197
outplane,EPCAM,1,0.999365209052709
outplane,ANPEP,1,0.9996641262142577
outplane,AMY2A,1,0.9999775471691772
outplane,GATM,2,0.9999553377824534
inplane,MYC,1,0.5434829725650956
inplane,PPP1R1A,1,0.9679572915613278
inplane,CFTR,1,0.999703320479015
inplane,AMY2A,4,0.9999520035328399
inplane,GATM,1,0.999906023071883
outplane,DST,1,0.4541320673642233
outplane,CFTR,1,0.9998542247488679
outplane,AMY2A,2,0.999974053333924
outplane,KCNK3,1,0.9414070072989705
inplane,AMY2A,2,0.9999732594940093
inplane,GATM,1,0.9999468589374514
inplane,AQP8,2,0.6506497458823528
induction,AMY2A,17,0.9999605528929736
induction,GATM,7,0.9999211575827461
induction,AQP8,8,0.6091706023037697
ambient,GATM,1,0.9999054185700225
ambient,PEBP4,1,0.40387281525936924
outplane,FKBP11,1,0.9605456508441873
outplane,AMY2A,5,0.9999825515837459
inplane,CAVIN1,1,0.02825430522501804
inplane,CD93,1,0.0
inplane,AMY2A,1,0.9999790892966126
inplane,GATM,1,0.9999583183362967
induction,AMY2A,27,0.9999799662684249
induction,GATM,29,0.9999601496756491
induction,AQP8,24,0.2883472953290209
outplane,SERPINB9,1,0.22280014034565343
outplane,CFTR,2,0.9998645866692811
outplane,CXCL2,1,0.614997688827793
induction,AMY2A,23,0.9999799304328346
induction,GATM,30,0.9999600453673992
induction,AQP8,27,0.24340331895433967
outplane,FKBP11,1,0.9280618914390409
outplane,CFTR,1,0.9998654830706858
outplane,CXCL2,1,0.6589841044617023
outplane,GATM,1,0.999952949200282
outplane,CFB,1,0.9068031298883007
outplane,MYC,1,0.6728844683415589
outplane,CFTR,1,0.9998631968378449
outplane,AMY2A,1,0.9999758397527234
outplane,AQP8,1,0.6514077005289776
outplane,CYP2A7,1,0.5593275396432891
outplane,CA4,1,0.8630237513574199
outplane,AMY2A,3,0.9999771170796875
outplane,CYP3A4,1,0.5388860124617783
induction,AMY2A,27,0.9999781994388982
induction,GATM,29,0.9999566700691496
induction,AQP8,24,0.31317408581971984
ambient,COCH,1,0.798609872016223
ambient,GLYATL1,1,0.6007822412579493
outplane,CFB,1,0.8150774294509546
outplane,TCIM,1,0.0
outplane,PPP1R1B,1,0.9516116303832259
outplane,CFTR,1,0.9997884947470543
outplane,AMY2A,1,0.999967048131732
outplane,AMY2A,4,0.9999715212455494
outplane,PROX1,1,0.8197167638170043
induction,AMY2A,19,0.9999647370776048
induction,GATM,18,0.9999307728733304
induction,AQP8,11,0.5507445784060583
inplane,CFTR,2,0.9997813615815444
inplane,TENT5C,1,0.9963322668038159
inplane,EHF,1,0.9980458002231304
inplane,AMY2A,1,0.9999635057364422
inplane,PLD4,1,0.6362323662166899
inplane,FKBP11,1,0.9020271465730503
inplane,DERL3,1,0.5734422794746572
inplane,PROX1,1,0.8267058880309431
ambient,RIDA,1,0.8188806608047083
ambient,GLYATL1,1,0.5703951615400689
ambient,AMY2A,1,0.9999526521354504
ambient,CPA3,1,0.6426373547263561
ambient,ANPEP,2,0.9996443372851438
ambient,DIRAS3,1,0.9551828520884206
ambient,GLYATL1,1,0.6564577220420678
induction,AMY2A,28,0.999981909379375
induction,GATM,23,0.9999639138645066
induction,AQP8,29,0.23526822863186425
inplane,TCIM,1,0.0
inplane,AMY2A,4,0.9999550815337827
inplane,GATM,1,0.9999120464430622
ambient,RIDA,1,0.6998151510060495
ambient,PROX1,1,0.720220326479289
inplane,CFB,2,0.8006866762270822
inplane,PPP1R1B,1,0.933823509057748
inplane,CFTR,2,0.9996810989461051
outplane,MET,1,0.3297172983021308
outplane,CFTR,1,0.9998785288972257
outplane,AMY2A,2,0.9999798269558954
outplane,GPC3,1,0.769359168076516
outplane,PROX1,1,0.8505250724072049
ambient,ANPEP,1,0.9996972567169621
ambient,CA4,1,0.8534587304332599
inplane,NTN4,1,0.7687937448971868
inplane,ANPEP,1,0.9996970086762306
inplane,AMY2A,2,0.9999791399243558
inplane,MYC,1,0.6330862201247148
inplane,AMY2A,2,0.999980597854398
inplane,GATM,2,0.9999612827475695
induction,AMY2A,21,0.9999799789087327
induction,GATM,37,0.9999601290338411
induction,AQP8,22,0.34429914941455564
inplane,ANPEP,1,0.9997011137494314
inplane,AMY2A,3,0.9999798518192715
inplane,PLA2G7,1,0.9863126244717332
inplane,AMY2A,2,0.9999794290584465
inplane,C7,1,0.2553026450873388
ambient,KCNK3,1,0.9725797473346401
ambient,HAMP,1,0.9195739286898725
outplane,AMY2A,2,0.999972703315857
outplane,FXYD2,1,0.9399879124766336
outplane,AQP8,1,0.6487982596185569
induction,AMY2A,22,0.9999821119577649
induction,GATM,29,0.9999643085561085
induction,AQP8,29,0.2598571496805655
ambient,PROX1,1,0.9645542221093241
ambient,DIRAS3,1,0.9800690955792826
induction,AMY2A,24,0.9999830208299405
induction,GATM,32,0.9999661328532167
induction,AQP8,24,0.28366091222124235
outplane,PDPN,2,0.8000527019083413
outplane,CTSK,1,0.7058240662252697
outplane,SRPX,1,0.5702980039688215
outplane,DMBT1,1,0.9787788152301617
outplane,TENT5C,1,0.997097873060186
outplane,AMY2A,3,0.9999764155730547
outplane,AMY2A,3,0.9999794337322115
outplane,PROX1,1,0.879322589235632
outplane,INS,1,0.9973142589330992
inplane,KCNMA1,1,0.6144024180267667
inplane,TMC5,1,0.9895051922241095
inplane,AMY2A,1,0.9999755763960911
inplane,DIRAS3,1,0.9143859937906601
ambient,GATM,1,0.9999606771061452
ambient,DIRAS3,1,0.9418463258587152
ambient,CPA3,1,0.874071452545746
ambient,AQP3,1,0.9090815632715523
induction,AMY2A,34,0.9999815511632125
induction,GATM,19,0.9999632399439659
induction,AQP8,27,0.2684750939909992
outplane,ADGRL4,1,0.0
outplane,STC2,1,0.0
outplane,APOLD1,1,0.0
outplane,AMY2A,3,0.9999828482436467
outplane,GATM,1,0.9999657512947706
outplane,SPIB,1,0.8650939551385758
inplane,SFRP2,1,0.9992362233984519
inplane,ASPN,1,0.30585529060611316
inplane,MDM2,1,0.626657028716109
inplane,AMY2A,1,0.9999806734652644
induction,AMY2A,19,0.9999713056828817
induction,GATM,25,0.9999411934400995
induction,AQP8,20,0.32671959106390003
induction,AMY2A,22,0.9999759185431529
induction,GATM,26,0.9999512820591333
induction,AQP8,32,0.2356392337141061
inplane,MDM2,1,0.5490223745270513
inplane,KLRD1,1,0.2361226213886073
inplane,CFTR,1,0.9998894154766302
inplane,AMY2A,1,0.9999821319210984
inplane,PROX1,1,0.8947739976247119
ambient,CA4,1,0.864719142933932
ambient,PROX1,1,0.8756621546447702
ambient,FKBP11,1,0.9275441577849567
ambient,HAMP,1,0.9006711071673924
outplane,CFB,1,0.8852050302351474
outplane,MYC,1,0.6527930837252494
outplane,CFTR,2,0.9998841752804118
inplane,TCIM,1,0.0
inplane,AMY2A,3,0.9999812619549461
inplane,MYBPC1,1,0.3596976429115004
outplane,C15orf48,1,0.9948774377525048
outplane,CFTR,1,0.9998810937229303
outplane,AMY2A,2,0.9999805898893478
inplane,TENT5C,1,0.9978249649111455
inplane,AMY2A,1,0.9999823992302895
inplane,GPC3,1,0.8430386493212227
inplane,GATM,1,0.9999648692965849
ambient,RIDA,1,0.8829208350435322
ambient,CFTR,1,0.9998667456097557
induction,AMY2A,29,0.9999811250609564
induction,GATM,31,0.9999623092173926
induction,AQP8,20,0.3649574876520508
outplane,CFTR,1,0.9998763588143547
outplane,FXYD2,1,0.9597855080566992
outplane,PROX1,2,0.8631822462997687
outplane,NTN4,1,0.8112829499947788
outplane,AMY2A,3,0.9999791277064994
ambient,CA4,1,0.8872972131655511
ambient,PEBP4,1,0.7762314811938482
inplane,FSTL3,1,0.8773167134423295
inplane,CRISPLD2,1,0.1843408839148748
inplane,MDM2,1,0.6236215980993431
inplane,ALDH1A3,1,0.5783740792551698
inplane,CFTR,2,0.9998661877048944
inplane,CXCL6,1,0.9990083393208364
ambient,AMY2A,1,0.999955204291296
ambient,GLYATL1,1,0.32549658661726444
outplane,CFTR,1,0.9998474804154471
outplane,AMY2A,2,0.9999762226822079
outplane,FXYD2,1,0.9457371077219957
outplane,GATM,1,0.9999527519634953
outplane,PECAM1,1,0.0
outplane,GATA2,1,0.0
outplane,AMY2A,1,0.999957460182729
outplane,GATM,1,0.9999164492388662
ambient,DPEP1,1,0.9715704419041559
ambient,DIRAS3,1,0.9259928203786808
inplane,TCIM,1,0.0
inplane,FKBP11,1,0.920129945183691
inplane,KLK11,1,0.9967491921374573
inplane,AMY2A,1,0.9999795559131647
inplane,AQP8,1,0.6988337504487301
outplane,SEMA3C,1,0.9013650321796285
outplane,ANPEP,1,0.9997181623366534
outplane,EHF,1,0.9985301951865563
outplane,AMY2A,1,0.9999809796358845
inplane,STC2,1,0.0
inplane,TCIM,1,0.0
inplane,C15orf48,1,0.9925881455172126
inplane,AMY2A,1,0.9999530236548481
inplane,FKBP11,1,0.9353997250745352
inplane,AMY2A,2,0.9999766307431436
inplane,GATM,1,0.9999535297309007
inplane,AQP8,1,0.6265549523781802
ambient,GATM,1,0.9999280421526434
ambient,PEBP4,1,0.5464932260836952
inplane,DPEP1,1,0.9357761952372241
inplane,AMY2A,3,0.9999509078097968
outplane,CFTR,1,0.9998848455694591
outplane,BAMBI,1,0.5718808668622134
outplane,AMY2A,1,0.9999816895937953
outplane,CD1A,1,0.17976496603729708
outplane,AQP8,1,0.666009568620894
inplane,AMY2A,3,0.9999801903279708
inplane,DIRAS3,1,0.9470797049737055
induction,AMY2A,26,0.9999808912555165
induction,GATM,25,0.9999619246587945
induction,AQP8,29,0.22684127766696072
inplane,CFTR,2,0.9998920244088726
inplane,AMY2A,3,0.999982083802387
outplane,HAMP,1,0.9232480374219323
outplane,GATM,2,0.9999651259196677
outplane,AQP8,1,0.6044499318863741
ambient,RIDA,1,0.8574416706427632
ambient,PROX1,1,0.9035569250793751
ambient,UMOD,1,0.8885494838304542
ambient,COCH,1,0.7773613206375354
induction,AMY2A,13,0.9999648363370729
induction,GATM,21,0.9999309619317133
induction,AQP8,14,0.4379459882199256
ambient,ANPEP,1,0.999745973270229
ambient,PROX1,1,0.9030567407368693
ambient,AQP8,2,0.426981163463072
inplane,FBLN1,1,0.4327336103012476
inplane,ANPEP,1,0.9996994526947551
inplane,AMY2A,1,0.9999795933426023
inplane,KCNK3,1,0.9653121409594292
outplane,CFTR,1,0.9998746694482036
outplane,AMY2A,3,0.9999801184309816
outplane,GATM,1,0.9999603599996266
ambient,ANPEP,1,0.9997390743531879
ambient,PEBP4,1,0.7884218054190264
induction,AMY2A,32,0.9999824704054779
induction,GATM,25,0.9999650249082251
induction,AQP8,23,0.3362828179563838
induction,AMY2A,24,0.9999800298307908
induction,GATM,26,0.9999602428296498
induction,AQP8,30,0.21073537624314387
induction,AMY2A,17,0.9999777080217533
induction,GATM,29,0.9999556216614859
induction,AQP8,34,0.22164380023009345
outplane,MYLK,1,0.00969054862798402
outplane,CA4,1,0.896189906793734
outplane,AMY2A,1,0.9999822594819785
outplane,GATM,1,0.9999645894643714
outplane,AQP8,1,0.648917548687209
ambient,DPEP1,1,0.9819251863703636
ambient,CA4,1,0.8952359360483714
outplane,RIDA,1,0.8995252672641647
outplane,AMY2A,3,0.9999805335711267
outplane,GPC1,1,0.6547708675705501
outplane,CD93,2,0.0
outplane,CXCL6,2,0.995975217351066
induction,AMY2A,23,0.9999821591313253
induction,GATM,34,0.9999644154374115
induction,AQP8,23,0.3152615635574608
induction,AMY2A,30,0.9999819734915585
induction,GATM,27,0.9999640287289361
induction,AQP8,23,0.32997604410486914
inplane,APCDD1,1,0.17320362797127342
inplane,CAVIN1,1,0.12828995368861007
inplane,AMY2A,3,0.999973563881348
inplane,FXYD2,1,0.9279759734645782
outplane,MYC,1,0.5723685530991656
outplane,CFTR,1,0.9997797457579779
outplane,AMY2A,2,0.9999667665738365
ambient,ANPEP,1,0.9997384042985704
ambient,PROX1,1,0.88954977582679
ambient,PROX1,2,0.8808587777519223
induction,AMY2A,20,0.9999820317302581
induction,GATM,29,0.9999641396435742
induction,AQP8,31,0.2607377088346693
induction,AMY2A,18,0.9999715717363614
induction,GATM,24,0.9999439207120168
induction,AQP8,22,0.2957520125062285
outplane,VCAN,1,0.9996246121923337
outplane,CFB,1,0.6998387215369668
outplane,TCIM,1,0.0
outplane,FXYD2,1,0.9476959591350073
ambient,AMY2A,1,0.9999775051013274
ambient,CPA3,1,0.8765890435182822
induction,AMY2A,27,0.9999813868723284
induction,GATM,26,0.9999629079140943
induction,AQP8,27,0.24186882916399777
ambient,KLK11,1,0.9969844623646137
ambient,HAMP,1,0.9318167796053745
inplane,AMY2A,6,0.9999571065488777
ambient,DIRAS3,1,0.8821794936673639
ambient,PEBP4,1,0.5919645508133624
ambient,CA4,1,0.8954169003574127
ambient,KCNK3,1,0.9726156589163265
ambient,CPA3,1,0.657850704785403
ambient,DIRAS3,1,0.8324262719619553
outplane,EDN1,3,0.17374696405084378
outplane,CFTR,1,0.9998398132623719
inplane,MYC,1,0.750259311231955
inplane,GATM,1,0.9999580109371957
inplane,AQP8,2,0.6593590644448133
outplane,LAMP3,1,0.6968658996557021
outplane,TNC,1,0.9946366472284329
outplane,DST,1,0.3983857037727626
outplane,AMY2A,2,0.9999710801189441
outplane,SCGN,1,0.9887786849861252
induction,AMY2A,31,0.9999822043436624
induction,GATM,28,0.9999644991350369
induction,AQP8,21,0.3472079042968549
induction,AMY2A,26,0.9999828369170211
induction,GATM,26,0.9999657559800971
induction,AQP8,28,0.2860164256942124
outplane,RAPGEF3,1,0.0
outplane,AMY2A,4,0.9999777186707884
outplane,GATM,1,0.9999555866682941
outplane,GNG11,1,0.0
outplane,GPR183,1,0.7160889311666605
outplane,MALL,1,0.1021206577200956
outplane,GATM,1,0.9999521852375894
outplane,EHF,1,0.9988923327755486
outplane,AMY2A,2,0.9999791258272245
outplane,RBP5,1,0.0
outplane,GATM,1,0.999958431081827
induction,AMY2A,27,0.9999708733767989
induction,GATM,26,0.999942470511103
induction,AQP8,11,0.5453894205158258
induction,AMY2A,24,0.9999805100072322
induction,GATM,29,0.9999611495668606
induction,AQP8,27,0.2574602288581028
induction,AMY2A,34,0.9999811502103634
induction,GATM,24,0.9999624339742342
induction,AQP8,22,0.314801287109456
ambient,AMY2A,1,0.9999701430294232
ambient,HAMP,1,0.8027391409592007
induction,AMY2A,23,0.9999769679754825
induction,GATM,30,0.9999542393114144
induction,AQP8,27,0.25816250034717325
inplane,AMY2A,4,0.999973328741369
inplane,AQP8,1,0.6421152871127914
induction,AMY2A,25,0.9999779465487475
induction,GATM,30,0.9999561966848632
induction,AQP8,25,0.2821913020655381
ambient,ANPEP,1,0.9997084820293652
ambient,PROX1,1,0.8694371982885102
inplane,DST,1,0.6211376184681905
inplane,EPCAM,1,0.9994439616264368
inplane,CFTR,1,0.9998813522397348
inplane,GATM,1,0.9999612677650116
induction,AMY2A,24,0.9999815869685121
induction,GATM,21,0.9999632608454633
induction,AQP8,35,0.2095743683021778
ambient,ANPEP,1,0.9996735848829214
ambient,DIRAS3,1,0.9378413639571642
inplane,THBS2,1,0.997590803045405
inplane,ACTA2,1,0.1191155378850216
inplane,AMY2A,1,0.9999814571020531
inplane,EDNRB,1,0.0
outplane,CFB,1,0.7970633451298254
outplane,GPR183,1,0.6247180899696017
outplane,AMY2A,2,0.9999798512082646
ambient,DPEP1,1,0.9870211750469234
ambient,ANPEP,1,0.9997403376927363
induction,AMY2A,26,0.9999801709474638
induction,GATM,25,0.9999605258935564
induction,AQP8,29,0.2258124204692643
inplane,NTN4,1,0.7859343395090809
inplane,DST,1,0.5213457443816455
inplane,CFTR,1,0.9998791727019156
inplane,AMY2A,1,0.9999799386152188
outplane,ADGRL4,1,0.0
outplane,AMY2A,2,0.9999819206975518
outplane,GATM,1,0.9999639262548895
outplane,FKBP11,1,0.9599831435979378
outplane,PPP1R1A,1,0.9702602482830308
outplane,AMY2A,2,0.9999826638632674
outplane,CHGA,1,0.9687439217707924
outplane,GATM,1,0.999965418259522
inplane,TCIM,1,0.0
inplane,KCNK3,1,0.9691298922216051
inplane,GATM,2,0.9999639425491629
ambient,KLK11,1,0.9953357471886098
ambient,PROX1,1,0.8050670775949896
inplane,RIDA,1,0.8615721911374123
inplane,AMY2A,2,0.9999825971567361
inplane,GATM,1,0.9999652694962822
outplane,CFTR,1,0.9998275045707262
outplane,AMY2A,1,0.9999715061606769
outplane,FOXP3,1,0.9435709282021149
outplane,GATM,1,0.9999434713467564
outplane,AMY2A,2,0.9999563952346929
outplane,GATM,2,0.9999143097196154
ambient,AMY2A,1,0.9999567479659432
ambient,KCNK3,1,0.9115948413633191
induction,AMY2A,19,0.9999679645273234
induction,GATM,26,0.9999367551361588
induction,AQP8,19,0.39016324788444057
outplane,STC2,1,0.0
outplane,MDM2,1,0.5588334770206168
outplane,AMY2A,1,0.9999804545407958
outplane,CXCL2,1,0.5474778513606356
outplane,GATM,1,0.9999610286544887
ambient,KCNK3,1,0.9414781783454874
ambient,HAMP,1,0.7902966940041736
induction,AMY2A,28,0.999982082829548
induction,GATM,26,0.9999642349525313
induction,AQP8,26,0.347949646902857
induction,AMY2A,27,0.9999781965235113
induction,GATM,24,0.9999565995059065
induction,AQP8,29,0.2532821719795002
induction,AMY2A,20,0.9999640136459734
induction,GATM,12,0.9999292985129377
induction,AQP8,16,0.4317678384511173
induction,AMY2A,22,0.9999757235599936
induction,GATM,26,0.9999517661022153
induction,AQP8,32,0.2610225545391308
induction,AMY2A,28,0.9999774171715636
induction,GATM,30,0.9999551285477958
induction,AQP8,22,0.3331866687755831
inplane,NPDC1,1,0.0
inplane,FKBP11,1,0.8486868725395444
inplane,DST,1,0.46791134041566307
inplane,PRF1,1,0.33256201590112155
inplane,AMY2A,2,0.99995077142608
ambient,KLK11,1,0.9968974761764889
ambient,HAMP,1,0.8736842118672553
outplane,COL5A2,1,3.4652281044600386e-12
outplane,MYC,1,0.7238186210798043
outplane,RIDA,1,0.8448944871291336
outplane,AMY2A,1,0.9999813880171028
outplane,GATM,1,0.9999628603638376
ambient,RIDA,1,0.8787035652940979
ambient,HAMP,1,0.9291637114397198
outplane,PECAM1,1,0.0
outplane,RAPGEF3,1,0.0
outplane,CFTR,1,0.9998487778109436
outplane,AMY2A,2,0.9999748982058236
ambient,KLK11,1,0.9963540496991861
ambient,CPA3,1,0.8259836868235941
inplane,MMRN2,1,0.0
inplane,CFTR,1,0.9998584934453536
inplane,AMY2A,2,0.9999774157118976
inplane,MZB1,1,0.9546725967817318
ambient,CPA3,1,0.8616768334728667
ambient,PEBP4,1,0.814287537840065
outplane,CAVIN1,3,0.42772511054407425
outplane,ANPEP,1,0.9990811047722782
ambient,COCH,1,0.7270953517554444
ambient,DIRAS3,1,0.9263649930404722
induction,AMY2A,27,0.9999819750332353
induction,GATM,26,0.99996404662758
induction,AQP8,27,0.26101273956428017
induction,AMY2A,12,0.9999573525789197
induction,GATM,11,0.9999165353600429
induction,AQP8,9,0.5864640633663039
induction,AMY2A,36,0.9999791829478009
induction,GATM,18,0.9999586102141345
induction,AQP8,26,0.24482052592476622
outplane,FKBP11,1,0.8784114746362969
outplane,ANPEP,1,0.9995702976505041
outplane,AMY2A,1,0.9999731467798156
outplane,KCNK3,1,0.9552481864893734
outplane,TCL1A,1,0.2154122118551719
inplane,APOLD1,1,0.0
inplane,TENT5C,1,0.9974782662569812
inplane,SCGN,2,0.9893290256486523
induction,AMY2A,20,0.9999772041801945
induction,GATM,32,0.9999547196740182
induction,AQP8,28,0.24594371770582613
inplane,CFB,1,0.8952200184053288
inplane,C15orf48,1,0.9952434274169786
inplane,TENT5C,1,0.9975669521805259
inplane,AMY2A,3,0.9999800367235598
outplane,PDPN,1,0.4825270060583392
outplane,TNC,1,0.9948758768118379
outplane,PLA2G7,1,0.993656923753565
outplane,AMY2A,1,0.9999767686065846
outplane,EHF,1,0.9966302945468785
outplane,AMY2A,2,0.9999491992203358
outplane,LYVE1,1,0.0
induction,AMY2A,13,0.9999624258873832
induction,GATM,19,0.9999261753842792
induction,AQP8,16,0.43350519473461124
inplane,TCIM,1,0.0
inplane,CD163,1,0.9960726866008356
inplane,C1orf162,1,0.559432431003781
inplane,KCNK3,1,0.8650420641844873
ambient,DPEP1,1,0.919154042796202
ambient,CA4,1,0.6446088783385833
induction,AMY2A,25,0.9999824133934021
induction,GATM,33,0.9999649178242086
induction,AQP8,22,0.33634025934205414
outplane,MET,1,0.434307980048791
outplane,AMY2A,3,0.9999749114503642
outplane,GATM,1,0.9999502112297032
inplane,AMY2A,3,0.9999787940337354
inplane,DUSP2,1,0.6281949559788412
inplane,ADH1C,1,0.637755938599393
ambient,FKBP11,1,0.9041673816847139
ambient,ANPEP,1,0.9996422195820539
outplane,CFB,2,0.7420562369962158
outplane,AMY2A,1,0.9999772937024852
outplane,AGR3,1,0.6881216269793577
inplane,EPCAM,1,0.9987229388320262
inplane,AMY2A,2,0.9999558777138098
inplane,GATM,2,0.9999136069465958
inplane,SMYD2,1,0.6994073277004269
inplane,AMY2A,1,0.9999760707860265
inplane,GATM,2,0.9999524428667278
inplane,AQP8,1,0.6068161674620542
inplane,CFTR,1,0.999866165827192
inplane,AMY2A,2,0.9999765589019182
inplane,CXCL2,1,0.7067674793036884
ambient,CPA3,1,0.7223935714244138
ambient,PEBP4,1,0.5734162120316125
outplane,FKBP11,1,0.8949581885092323
outplane,UMOD,1,0.8390028265441682
outplane,PLIN4,1,0.3745965648558115
outplane,SPIB,1,0.7614009462280881
ambient,FKBP11,1,0.9245646266900095
ambient,KLK11,1,0.996816631935246
outplane,MCF2L,1,0.0
outplane,CXCR4,1,0.38764175752589536
outplane,PTPRC,1,0.9976191285420284
outplane,AMY2A,2,0.9999799126997656
outplane,GATM,1,0.9999599641737031
induction,AMY2A,22,0.9999776299949203
induction,GATM,27,0.9999555362600191
induction,AQP8,31,0.22877393350627073
ambient,DPEP1,1,0.9838768365381039
ambient,RIDA,1,0.8764303879797714
inplane,PECAM1,1,0.0
inplane,SMYD2,1,0.8221331533054478
inplane,CFTR,1,0.9998731136526853
inplane,AMY2A,3,0.9999796406946809
inplane,GATM,2,0.9999594481769322
induction,AMY2A,28,0.9999782777366202
induction,GATM,20,0.9999568175807847
induction,AQP8,32,0.20132684575792625
induction,AMY2A,28,0.9999784055722681
induction,GATM,25,0.9999571001365466
induction,AQP8,27,0.23521518065368696
outplane,AMY2A,3,0.9999785046706973
outplane,GATM,1,0.9999571465630206
outplane,AQP8,1,0.6925589077697333
outplane,ANPEP,1,0.9996674122932344
outplane,AMY2A,1,0.9999775183556937
outplane,CXCL2,1,0.6595099727612832
outplane,GATM,1,0.9999552255532858
inplane,ECSCR,1,0.0
inplane,MEDAG,1,2.677302823883565e-11
inplane,DST,1,0.48912095948299117
inplane,CFTR,1,0.9998860216202032
outplane,STC2,1,0.0
outplane,ACTA2,1,0.3562054981413937
outplane,TCIM,1,0.0
outplane,AMY2A,1,0.9999774933869585
outplane,GATM,1,0.9999551764729186
outplane,CFTR,1,0.9998679825337066
outplane,AMY2A,2,0.9999781161960325
outplane,GPC3,1,0.8882483931920829
outplane,GATM,1,0.9999564508734965
outplane,AQP8,1,0.6853676873826163
outplane,CD68,1,0.6553891252283968
outplane,AMY2A,2,0.9999829395538214
outplane,GATM,1,0.999965940999241
outplane,AMY2A,3,0.9999818849865805
outplane,GATM,2,0.9999638464361027
ambient,ANPEP,1,0.9993894341376558
ambient,KLK11,1,0.9937543206594517
induction,AMY2A,21,0.9999709670964673
induction,GATM,23,0.9999426739567806
induction,AQP8,20,0.3308989125937729
