pair,stratum,totals,rate,excess_rate,lam
B / plasma -> Endothelial,7,800,0.0028196909513554017,0.00012641218357316904,0.004258534588652704
B / plasma -> Endothelial,8,502,0.0028196909513554017,0.00012641218357316904,0.004258534588652704
B / plasma -> Endothelial,9,99,0.0028196909513554017,0.00012641218357316904,0.004258534588652704
Epithelial -> Endothelial,0,210816,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,1,218789,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,2,168040,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,3,109852,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,4,88724,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,5,72901,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,6,67656,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,7,61311,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,8,56119,0.009389038975230694,0.0,0.0
Epithelial -> Endothelial,9,44158,0.009561637769372935,0.00017259879414224105,0.00838245099952033
Epithelial -> Endothelial,10,44775,0.009561637769372935,0.00017259879414224105,0.00838245099952033
Epithelial -> Endothelial,11,38862,0.009561637769372935,0.00017259879414224105,0.00838245099952033
Epithelial -> Endothelial,12,32037,0.009561637769372935,0.00017259879414224105,0.00838245099952033
Epithelial -> Endothelial,13,26952,0.009561637769372935,0.00017259879414224105,0.00838245099952033
Epithelial -> Endothelial,14,21081,0.009561637769372935,0.00017259879414224105,0.00838245099952033
Epithelial -> Endothelial,15,13436,0.009561637769372935,0.00017259879414224105,0.00838245099952033
Fibroblast / CAF -> Endothelial,0,895027,0.0038378730474052736,0.0,0.0
Fibroblast / CAF -> Endothelial,1,294040,0.003884663481667771,4.67904342624976e-05,0.0014904127701260716
Fibroblast / CAF -> Endothelial,2,66609,0.003884663481667771,4.67904342624976e-05,0.0014904127701260716
Fibroblast / CAF -> Endothelial,3,15933,0.004267871712797339,0.00042999866539206524,0.013696720539975017
Fibroblast / CAF -> Endothelial,4,3716,0.005651237890204521,0.0018133648427992475,0.05776099669098029
Fibroblast / CAF -> Endothelial,5,184,0.010869565217391304,0.0070316921699860304,0.2239800500022817
Myeloid -> Endothelial,0,402165,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,1,281053,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,2,214805,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,3,155296,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,4,101892,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,5,59070,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,6,35840,0.009173592659871471,0.0,0.0
