target,source,gene,owner,retained_molecules,log_fold_per_neighbor,z,dispersion,removed_frac,psi_share_e4,hit
Exocrine epithelial,Endothelial,STC2,Endothelial,1804.0498562241569,-0.007176940929256834,-0.2855783999774373,1.0,0.08275408664016404,16.40496836184673,False
Exocrine epithelial,Fibroblast / CAF,STC2,Endothelial,1804.0498562241569,-0.06680062087644519,-2.3606603030906785,1.0,0.08275408664016404,5.722311813972845,False
Exocrine epithelial,Immune,STC2,Endothelial,1804.0498562241569,-0.03833693223112056,-1.6368220454591311,1.0,0.08275408664016404,3.6769775244748817,False
Exocrine epithelial,Mural / pericyte,STC2,Endothelial,1804.0498562241569,0.01846310538860887,0.12858408792336612,1.0,0.08275408664016404,5.238893545683152,False
Exocrine epithelial,Ductal/tumor epithelial,ASPN,Fibroblast / CAF,1539.6869691495283,0.06739762961426614,3.543771854261009,1.0,0.4124621862714165,16.591434731244902,False
Exocrine epithelial,Endocrine,ASPN,Fibroblast / CAF,1539.6869691495283,-0.04851547103230587,-0.7656150833589779,1.0,0.4124621862714165,15.047823218997362,False
Exocrine epithelial,Endothelial,ASPN,Fibroblast / CAF,1539.6869691495283,0.09102167686569886,3.501185240844889,1.0,0.4124621862714165,71.75778678005067,False
Exocrine epithelial,Fibroblast / CAF,ASPN,Fibroblast / CAF,1539.6869691495283,-0.026040282583264893,-0.8879524471862669,1.0,0.4124621862714165,199.31480889708013,False
Exocrine epithelial,Immune,ASPN,Fibroblast / CAF,1539.6869691495283,0.08029463757309953,3.411846644566115,1.0,0.4124621862714165,71.9768350415958,False
Exocrine epithelial,Mural / pericyte,ASPN,Fibroblast / CAF,1539.6869691495283,0.154179655807969,1.1293192674775772,1.0,0.4124621862714165,169.0416317407097,False
Exocrine epithelial,Ductal/tumor epithelial,IRF8,Immune,615.2074745318616,0.08213114694001247,2.72762840527457,1.0,0.25087060733799005,3.2089451127765933,False
Exocrine epithelial,Endocrine,IRF8,Immune,615.2074745318616,-0.08278380558016285,-0.7890814346607588,1.0,0.25087060733799005,1.4429419525065963,False
Exocrine epithelial,Endothelial,IRF8,Immune,615.2074745318616,0.016502420542256844,0.38287365132005197,1.0,0.25087060733799005,2.566763757295747,False
Exocrine epithelial,Fibroblast / CAF,IRF8,Immune,615.2074745318616,0.04608473533333981,1.041843668662267,1.0,0.25087060733799005,7.95178394928694,False
Exocrine epithelial,Immune,IRF8,Immune,615.2074745318616,0.011302044191476217,0.29038086084441983,1.0,0.25087060733799005,18.660660936710023,False
Exocrine epithelial,Mural / pericyte,IRF8,Immune,615.2074745318616,0.03056403564413386,0.12959587300180772,1.0,0.25087060733799005,5.937412685107572,False
Exocrine epithelial,Ductal/tumor epithelial,PRDM1,Immune,649.3379300480556,-0.038029643461775314,-1.3055770269035714,1.0,0.4933629028896618,5.847411094392903,False
Exocrine epithelial,Endocrine,PRDM1,Immune,649.3379300480556,0.04394891930322524,0.5438696566522004,1.0,0.4933629028896618,7.008575197889182,False
Exocrine epithelial,Endothelial,PRDM1,Immune,649.3379300480556,-0.007801799952350846,-0.18506032680664533,1.0,0.4933629028896618,51.000479873224194,False
Exocrine epithelial,Fibroblast / CAF,PRDM1,Immune,649.3379300480556,0.04202113036756111,0.9688255937892305,1.0,0.4933629028896618,38.94144663015287,False
Exocrine epithelial,Immune,PRDM1,Immune,649.3379300480556,-0.06171646209391115,-1.5567257987810421,1.0,0.4933629028896618,60.853978030059295,False
Exocrine epithelial,Mural / pericyte,PRDM1,Immune,649.3379300480556,-0.08660952001998408,-0.3440907149873761,1.0,0.4933629028896618,23.051131601005867,False
Exocrine epithelial,Ductal/tumor epithelial,GLIPR1,Immune,1023.1062261479124,0.06551062034566602,2.8107606318284257,1.0,0.4508406567391128,16.8529043330267,False
Exocrine epithelial,Endocrine,GLIPR1,Immune,1023.1062261479124,0.0659140716012201,1.0257151448901902,1.0,0.4508406567391128,3.91655672823219,False
Exocrine epithelial,Endothelial,GLIPR1,Immune,1023.1062261479124,0.04786743242278234,1.4612787866909198,1.0,0.4508406567391128,15.400582543774481,False
Exocrine epithelial,Fibroblast / CAF,GLIPR1,Immune,1023.1062261479124,0.08108457597330233,2.4330807228720235,1.0,0.4508406567391128,42.0627076195926,False
Exocrine epithelial,Immune,GLIPR1,Immune,1023.1062261479124,0.0012794406852916186,0.04218056210603014,1.0,0.4508406567391128,76.9407546996369,False
Exocrine epithelial,Mural / pericyte,GLIPR1,Immune,1023.1062261479124,-0.02341766400860257,-0.12473421186684909,1.0,0.4508406567391128,66.01005867560771,False
Exocrine epithelial,Ductal/tumor epithelial,SLC26A2,Ductal/tumor epithelial,2272.2719300465733,-0.03969255103581398,-2.495137568452468,1.0416055091355518,0.19296098561458985,15.68817610690779,False
Exocrine epithelial,Endocrine,SLC26A2,Ductal/tumor epithelial,2272.2719300465733,0.07163486379892815,1.6858543458640942,1.0416055091355518,0.19296098561458985,19.17051451187335,False
Exocrine epithelial,Endothelial,SLC26A2,Ductal/tumor epithelial,2272.2719300465733,0.020823764330976657,0.9222659525904806,1.0416055091355518,0.19296098561458985,35.59989732944971,False
Exocrine epithelial,Fibroblast / CAF,SLC26A2,Ductal/tumor epithelial,2272.2719300465733,0.036824004692981256,1.570007786677851,1.0416055091355518,0.19296098561458985,15.531989209354865,False
